2018, 8, 9, 16, 5, 59, 944099
2018, 8, 9, 16, 6, 0, 842062
2018, 8, 9, 16, 6, 1, 318595
2018, 8, 9, 16, 6, 1, 957704
2018, 8, 9, 16, 6, 2, 303813
2018, 8, 9, 16, 6, 2, 798909
2018, 8, 9, 16, 6, 3, 743969
2018, 8, 9, 16, 6, 3, 993977
2018, 8, 9, 16, 6, 4, 496667
2018, 8, 9, 16, 6, 4, 812158
2018, 8, 9, 16, 6, 6, 138624
2018, 8, 9, 16, 6, 7, 244009
2018, 8, 9, 16, 6, 12, 962862
2018, 8, 9, 16, 6, 13, 826097
2018, 8, 9, 16, 6, 14, 491924
2018, 8, 9, 16, 6, 15, 237748
2018, 8, 9, 16, 6, 15, 907209
2018, 8, 9, 16, 6, 16, 715050
2018, 8, 9, 16, 6, 18, 227572
2018, 8, 9, 16, 6, 19, 504263
2018, 8, 9, 16, 6, 20, 182602
2018, 8, 9, 16, 6, 24, 957722
2018, 8, 9, 16, 6, 26, 361097
2018, 8, 9, 16, 6, 28, 460684
2018, 8, 9, 16, 6, 29, 18034
2018, 8, 9, 16, 6, 29, 965092
2018, 8, 9, 16, 6, 30, 815518
2018, 8, 9, 16, 6, 31, 580541
2018, 8, 9, 16, 6, 32, 353960
2018, 8, 9, 16, 6, 33, 29385
2018, 8, 9, 16, 6, 33, 811434
2018, 8, 9, 16, 6, 34, 319660
2018, 8, 9, 16, 6, 35, 491920
2018, 8, 9, 16, 6, 38, 4761
2018, 8, 9, 16, 6, 38, 479480
2018, 8, 9, 16, 6, 41, 996648
2018, 8, 9, 16, 6, 42, 453356
2018, 8, 9, 16, 6, 44, 690368
2018, 8, 9, 16, 6, 45, 106816
2018, 8, 9, 16, 6, 48, 930504
2018, 8, 9, 16, 6, 49, 621448
2018, 8, 9, 16, 6, 49, 906354
2018, 8, 9, 16, 6, 50, 385754
2018, 8, 9, 16, 6, 51, 36166
2018, 8, 9, 16, 6, 51, 966884
2018, 8, 9, 16, 6, 52, 581655
2018, 8, 9, 16, 6, 56, 551257
2018, 8, 9, 16, 6, 57, 76196
2018, 8, 9, 16, 6, 57, 624537
2018, 8, 9, 16, 6, 58, 349246
2018, 8, 9, 16, 6, 58, 880184
2018, 8, 9, 16, 7, 1, 327899
2018, 8, 9, 16, 7, 2, 864994
